tconst,name,genre,film year,rating,nconst,Primary Actor Relative Ratings,Primary Actor Relative Ratings - Mean,Primary Actor Relative Ratings - Std Dev
tt0292421,"10, 000 Kids and a Cop","['Documentary', 'Short']",1948,6.9,['nm0000071'],[0.0124817373940465],0.0124817373940465,0.0
tt0292676,"Screen Snapshots: Hollywood, City of Stars","['Documentary', 'Short']",1956,6.5,['nm0000071'],[-0.3740411484918831],-0.3740411484918831,0.0
tt0305607,Glenn Miller: America's Musical Hero,"['Biography', 'Documentary', 'History']",1992,6.6,['nm0000071'],[-0.4502034745105721],-0.4502034745105721,0.0
tt0319668,The Kennedy Center Honors: A Celebration of the Performing Arts,['Documentary'],1983,6.3,['nm0000071'],[-0.6718878570210041],-0.6718878570210041,0.0
tt0332441,Tomorrow's Drivers,['Short'],1954,5.1,['nm0000071'],[-1.590455685284608],-1.590455685284608,0.0
tt0335108,Frank Capra and James Stewart,['Documentary'],2001,5.5,['nm0000071'],[-1.4540279997133982],-1.4540279997133982,0.0
tt0335309,"NBC: The First Fifty Years - A Closer Look, Part Two",['Documentary'],1978,6.8,"['nm0000071', 'nm0000080']","[-0.2114701769649307, -0.2793707184042379]",-0.2454204476845843,0.0339502707196535
tt0355531,High Hopes: The Capra Years,['Documentary'],1981,6.5,['nm0000071'],[-0.4877207849985749],-0.4877207849985749,0.0
tt0355749,"Margret Dünser, auf der Suche nach den Besonderen",['Documentary'],1981,8.1,"['nm0000071', 'nm0000078', 'nm0000018']","[0.9128608238165784, 1.2971919241571133, 1.2166872968987756]",1.1422466816241557,0.1654965308278687
tt0359947,Screen Snapshots: Hollywood Laugh Parade,"['Comedy', 'Short']",1953,6.2,['nm0000071'],[-0.6230086437639212],-0.6230086437639212,0.0
tt0363792,The Making of 'the Man Who Knew Too Much',"['Documentary', 'Short']",2000,6.8,['nm0000071'],[-0.3115082570908187],-0.3115082570908187,0.0
tt0412584,Christmas in Washington,"['Family', 'Music']",1988,6.7,['nm0000071'],[-0.3444783821185541],-0.3444783821185541,0.0
tt0412740,Frank Capra's 'It's a Wonderful Life': A Personal Remembrance,"['Documentary', 'Short']",1991,7.1,['nm0000071'],[-0.0079745362955692],-0.0079745362955692,0.0
tt0412955,The Making of 'It's a Wonderful Life',['Documentary'],1990,7.6,['nm0000071'],[0.4342544019194345],0.4342544019194345,0.0
tt0423549,The World's Greatest Showman: The Legend of Cecil B. DeMille,['Documentary'],1963,5.9,"['nm0000071', 'nm0000032', 'nm0000064']","[-0.9310895500194388, -0.5211416653532289, -1.3594499729759857]",-0.9372270627828844,0.3422654490835281
tt0439437,The American Creed,['Short'],1946,6.7,"['nm0000071', 'nm0000064']","[-0.1534965927873122, -0.123615691858388]",-0.1385561423228501,0.0149404504644621
tt0556364,Episode #3.1,"['Comedy', 'Music']",1967,7.3,"['nm0000071', 'nm0000080']","[0.2762306158527495, 0.1385586526849389]",0.2073946342688442,0.0688359815839053
tt0556417,Episode #7.23,"['Comedy', 'Music']",1972,6.2,['nm0000071'],[-0.709405167509007],-0.709405167509007,0.0
tt0559620,Luxury Liner,"['Comedy', 'Drama']",1963,7.6,['nm0000071'],[0.5570284093466611],0.5570284093466611,0.0
tt0586366,The Trail to Christmas,"['Comedy', 'Drama']",1957,6.9,['nm0000071'],[-0.0284429317483626],-0.0284429317483626,0.0
tt0586375,The Windmill,"['Comedy', 'Drama']",1955,7.7,['nm0000071'],[0.6809422435797496],0.6809422435797496,0.0
tt0598479,A Life for a Life,"['Crime', 'Drama', 'Mystery']",1973,7.3,['nm0000071'],[0.2489475030911434],0.2489475030911434,0.0
tt0598480,Blood Feud,"['Crime', 'Drama', 'Mystery']",1973,6.5,['nm0000071'],[-0.4513433013164332],-0.4513433013164332,0.0
tt0598481,Candidate for Murder,"['Crime', 'Drama', 'Mystery']",1974,7.9,['nm0000071'],[0.7696184209365583],0.7696184209365583,0.0
tt0598483,"Die, Darling, Die","['Crime', 'Drama', 'Mystery']",1973,7.5,['nm0000071'],[0.4240202041930377],0.4240202041930377,0.0
tt0598484,Murder in Movieland,"['Crime', 'Drama', 'Mystery']",1973,7.8,['nm0000071'],[0.686629255845879],0.686629255845879,0.0
tt0598485,Murder in the Slave Trade,"['Crime', 'Drama', 'Mystery']",1974,8.0,['nm0000071'],[0.8571547714875051],0.8571547714875051,0.0
tt0598486,Murder on the Thirteenth Floor,"['Crime', 'Drama', 'Mystery']",1974,7.9,['nm0000071'],[0.7696184209365583],0.7696184209365583,0.0
tt0613611,Jack Directs Film,['Comedy'],1963,8.1,['nm0000071'],[0.9947101621013966],0.9947101621013966,0.0
tt0613624,Jack Gives a Dinner Party,['Comedy'],1962,7.4,['nm0000071'],[0.386502893705035],0.386502893705035,0.0
tt0613738,The Income Tax Show,['Comedy'],1964,8.2,['nm0000071'],[1.0776993271920752],1.0776993271920752,0.0
tt0615948,A Bone of Much Contention,['Comedy'],1972,6.8,['nm0000071'],[-0.1841870642033246],-0.1841870642033246,0.0
tt0615949,A Bunk for Unc,['Comedy'],1971,6.4,['nm0000071'],[-0.5297852809468452],-0.5297852809468452,0.0
tt0615950,A Hunch in Time,['Comedy'],1971,7.3,['nm0000071'],[0.2580418740116783],0.2580418740116783,0.0
tt0615951,"Another Day, Another Scholar",['Comedy'],1971,6.2,['nm0000071'],[-0.7048579820487395],-0.7048579820487395,0.0
tt0615952,Aunts in My Plans,['Comedy'],1972,7.5,['nm0000071'],[0.4285673896533052],0.4285673896533052,0.0
tt0615953,By Way of Introduction,['Comedy'],1971,7.9,['nm0000071'],[0.7832599773173613],0.7832599773173613,0.0
tt0615954,Cockadoodle Don't,['Comedy'],1971,6.5,['nm0000071'],[-0.4422489303958983],-0.4422489303958983,0.0
tt0615955,Eighty-Nine Pounds of Love,['Comedy'],1972,7.0,['nm0000071'],[-0.0091143631014302],-0.0091143631014302,0.0
tt0615956,Guest of Honor,['Comedy'],1971,6.3,['nm0000071'],[-0.6173216314977927],-0.6173216314977927,0.0
tt0615957,Jim's Decision,['Comedy'],1972,7.6,['nm0000071'],[0.516103740204252],0.516103740204252,0.0
tt0615958,Luther's Last Love,['Comedy'],1971,7.2,['nm0000071'],[0.1705055234607315],0.1705055234607315,0.0
tt0615959,Old School Ties,['Comedy'],1972,7.9,['nm0000071'],[0.7787127918570939],0.7787127918570939,0.0
tt0615960,Period of Readjustment,['Comedy'],1971,6.3,['nm0000071'],[-0.6173216314977927],-0.6173216314977927,0.0
tt0615961,Price Is Right,['Comedy'],1972,7.6,['nm0000071'],[0.516103740204252],0.516103740204252,0.0
tt0615962,Pro Bono Publico,['Comedy'],1971,6.7,['nm0000071'],[-0.267176229294004],-0.267176229294004,0.0
tt0615963,Song of the Jailbird,['Comedy'],1972,7.4,['nm0000071'],[0.3410310391023584],0.3410310391023584,0.0
tt0615964,The Identity Crisis,['Comedy'],1971,7.2,['nm0000071'],[0.1705055234607315],0.1705055234607315,0.0
tt0615965,The Price of Plumbing Is Numbing,['Comedy'],1971,6.5,['nm0000071'],[-0.4422489303958983],-0.4422489303958983,0.0
tt0615966,The Quarterback Ache,['Comedy'],1972,6.1,['nm0000071'],[-0.7969415180599545],-0.7969415180599545,0.0
tt0617560,"James Stewart, Jack Benny, Cass Elliot, Joel Grey, Carl Reiner, Steve Lawrence, Jack Cassidy, Dan Dailey, Rich Little, Tom Smothers, Sergio Franchi",['Music'],1972,8.0,['nm0000071'],[0.8662491424080407],0.8662491424080407,0.0
tt0648073,Episode #18.5,"['Comedy', 'Music', 'Talk-Show']",1978,6.1,['nm0000071'],[-0.8242246308215606],-0.8242246308215606,0.0
tt0671753,Gloria Stewart vs. James Stewart,['Game-Show'],1963,7.5,['nm0000071'],[0.4694920587957144],0.4694920587957144,0.0
tt0671757,James Stewart vs. Gloria Stewart,['Game-Show'],1964,6.7,['nm0000071'],[-0.2353459310721304],-0.2353459310721304,0.0
tt0726444,Episode dated 2 March 1970,"['Comedy', 'Talk-Show']",1970,5.3,['nm0000071'],[-1.4881379515469957],-1.4881379515469957,0.0
tt0727203,Episode dated 7 February 1973,"['Comedy', 'Talk-Show']",1973,7.2,['nm0000071'],[0.1614111525401966],0.1614111525401966,0.0
tt0727524,Episode dated 21 July 1976,"['Comedy', 'Talk-Show']",1976,6.8,['nm0000071'],[-0.2023758060443951],-0.2023758060443951,0.0
tt0727555,Episode dated 15 March 1977,"['Comedy', 'Talk-Show']",1977,6.5,['nm0000071'],[-0.4695320431575037],-0.4695320431575037,0.0
tt0727723,James Stewart/Hodding Carter,"['Comedy', 'Talk-Show']",1980,7.4,['nm0000071'],[0.3046535554202175],0.3046535554202175,0.0
tt0746874,James Stewart,"['Family', 'Game-Show']",1963,6.9,['nm0000071'],[-0.0557260445099679],-0.0557260445099679,0.0
tt0776220,Jimmy Stewart: His Wonderful Life,"['Biography', 'Documentary']",1997,7.2,"['nm0000071', 'nm0000032']","[0.052278701493773, 0.0688178402692289]",0.0605482708815009,0.0082695693877279
tt0795131,A Vote for Howard,['Comedy'],1971,7.4,['nm0000071'],[0.3455782245626258],0.3455782245626258,0.0
tt0917950,Cowboy Five Seven,"['Comedy', 'Drama']",1959,7.4,['nm0000071'],[0.400144450085838],0.400144450085838,0.0
tt0932546,Palace of Dreams,"['Documentary', 'Short']",1984,7.4,['nm0000071'],[0.286464813579147],0.286464813579147,0.0
tt0994933,"Screen Snapshots Series 17, No. 12","['Documentary', 'Short']",1938,6.8,['nm0000071'],[-0.0295827585542244],-0.0295827585542244,0.0
tt1044210,A Conversation with Dinah,['Talk-Show'],1989,6.5,['nm0000071'],[-0.5240982686807159],-0.5240982686807159,0.0
tt1098771,As the Escrow Flies,['Comedy'],1972,6.0,['nm0000071'],[-0.8844778686109013],-0.8844778686109013,0.0
tt1098772,Paper Work,['Comedy'],1972,5.7,['nm0000071'],[-1.1470869202637424],-1.1470869202637424,0.0
tt1098773,Love in a Briefcase,['Comedy'],1971,6.7,['nm0000071'],[-0.267176229294004],-0.267176229294004,0.0
tt1098774,The Father and Son Game,['Comedy'],1971,6.2,['nm0000071'],[-0.7048579820487395],-0.7048579820487395,0.0
tt1141331,"Screen Snapshots Series 21, No. 7","['Comedy', 'Short']",1942,5.4,['nm0000071'],[-1.2732804081085538],-1.2732804081085538,0.0
tt1204983,Ziegfeld Girl Intro,"['Documentary', 'Musical', 'Short']",2004,1.2,['nm0000071'],[-5.231732629784927],-5.231732629784927,0.0
tt1277706,Dean Martin Celebrity Roast: Jimmy Stewart,['Comedy'],1978,8.5,['nm0000071'],[1.2766477824011702],1.2766477824011702,0.0
tt1324858,The Dean Martin Celebrity Roast: Bob Hope,['Comedy'],1974,8.3,['nm0000071'],[1.119763823140347],1.119763823140347,0.0
tt13598766,"BJ Korros talking Pete Davidson's Role in ""It's A Wonderful Life"" Table Read",['Talk-Show'],2020,9.8,['nm0000071'],[2.2236385502322418],2.2236385502322418,0.0
tt13766454,"BJ Korros ""It's A Wonderful Life"" Table Read",['Talk-Show'],2020,9.5,['nm0000071'],[1.9610294985794],1.9610294985794,0.0
tt1483552,Yukon Passage,"['Documentary', 'History']",1977,8.4,['nm0000071'],[1.1936586173104915],1.1936586173104915,0.0
tt2008009,The Clock,['Drama'],2010,9.0,"['nm0000071', 'nm0000138', 'nm0000537']","[1.5688196004273411, 1.4721344400391188, 2.2133516173688146]",1.7514352192784248,0.329000581740543
tt2130071,James Stewart: A Wonderful Life - Hosted by Johnny Carson,['Biography'],1987,8.1,"['nm0000071', 'nm0000142']","[0.8855777110549731, 0.9826474859440004]",0.9341125984994868,0.0485348874445136
tt2493044,A Night at the Movies: Hollywood Goes to Washington,['Documentary'],2012,6.8,['nm0000071'],[-0.3660744826140309],-0.3660744826140309,0.0
tt2891146,Sentimental Journey,"['Drama', 'Short']",1976,6.1,['nm0000071'],[-0.815130259901025],-0.815130259901025,0.0
tt3086542,James Stewart,['Biography'],2011,5.5,['nm0000071'],[-1.499499854316075],-1.499499854316075,0.0
tt3576738,James Stewart,['Documentary'],2014,7.8,['nm0000071'],[0.5001946519749052],0.5001946519749052,0.0
tt4138196,The Film Society of Lincoln Center Annual Gala Tribute to Bette Davis,['Reality-TV'],1989,9.4,['nm0000071'],[2.01445589729675],2.01445589729675,0.0
tt4926886,Alfred Hitchcock: Master of Suspense,['Documentary'],2013,6.0,"['nm0000071', 'nm0000026']","[-1.070912472481875, -0.981593886432999]",-1.026253179457437,0.044659293024438
tt5333280,Film Preview,['Family'],1966,1.6,['nm0000071'],[-4.708794180090967],-4.708794180090967,0.0
tt5358042,Episode #1.4,['Family'],1966,1.6,['nm0000071'],[-4.708794180090967],-4.708794180090967,0.0
tt5475482,James Stewart/Jim Fowler,"['Comedy', 'Talk-Show']",1989,8.4,['nm0000071'],[1.1390923917872793],1.1390923917872793,0.0
tt5848904,And Then There Were Four,['Short'],1950,7.2,['nm0000071'],[0.265996418126352],0.265996418126352,0.0
tt6233702,Top 10 des derniers rôles improbables,['Documentary'],2015,2.2,"['nm0000071', 'nm0000022', 'nm0000125']","[-4.4063881643384, -3.34883146127574, -3.85331842211339]",-3.8695126825758432,0.4318975461859254
tt6304028,James Stewart/Garry Shandling,"['Comedy', 'Talk-Show']",1982,8.4,['nm0000071'],[1.170922690009153],1.170922690009153,0.0
tt6356334,James Stewart/Larry Miller/Gladys Farek,"['Comedy', 'Talk-Show']",1989,8.4,['nm0000071'],[1.1390923917872793],1.1390923917872793,0.0
tt6605028,Frank Capra Jr. Remembers... Mr. Smith Goes to Washington,"['Biography', 'Comedy', 'Documentary']",1999,5.3,['nm0000071'],[-1.6200063298947578],-1.6200063298947578,0.0
tt8324366,The History of Alfred Hitchcock: The Art of Making Movies,"['Documentary', 'History']",2018,7.2,['nm0000071'],[-0.0432121931718475],-0.0432121931718475,0.0
tt0139765,Breakers,"['Drama', 'Romance']",1998,8.3,['nm0000071'],[1.0106313720939233],1.0106313720939233,0.0
tt10509270,Episode #1.7134,"['Drama', 'Romance']",2019,6.2,['nm0000071'],[-0.9231228841415868],-0.9231228841415868,0.0
tt10538018,Episode #1.7131,"['Drama', 'Romance']",2019,6.6,['nm0000071'],[-0.5729774819377987],-0.5729774819377987,0.0
tt10538088,Episode #1.7133,"['Drama', 'Romance']",2019,6.6,['nm0000071'],[-0.5729774819377987],-0.5729774819377987,0.0
tt10572738,Episode #1.7141,"['Drama', 'Romance']",2019,6.8,['nm0000071'],[-0.3979047808359044],-0.3979047808359044,0.0
tt1132600,Packed to the Rafters,"['Comedy', 'Drama', 'Family']",2008,7.5,['nm0000071'],[0.2648687130836694],0.2648687130836694,0.0
tt1762897,One Day at a Time,"['Comedy', 'Drama', 'Family']",2010,8.6,['nm0000071'],[1.2186741982235525],1.2186741982235525,0.0
tt2034450,The Male Communication Handbook,"['Comedy', 'Drama', 'Family']",2011,8.6,['nm0000071'],[1.2141270127632848],1.2141270127632848,0.0
tt2377273,The Power of Words,"['Comedy', 'Drama', 'Family']",2012,8.6,['nm0000071'],[1.2095798273030167],1.2095798273030167,0.0
tt2465420,Filling the Void,"['Comedy', 'Drama', 'Family']",2013,8.3,['nm0000071'],[0.942423590189909],0.942423590189909,0.0
tt2465422,Bad Habits,"['Comedy', 'Drama', 'Family']",2013,8.2,['nm0000071'],[0.8548872396389606],0.8548872396389606,0.0
tt2501854,Moments of Clarity,"['Comedy', 'Drama', 'Family']",2013,8.5,['nm0000071'],[1.1174962912918025],1.1174962912918025,0.0
tt2716316,Displacement,"['Comedy', 'Drama', 'Family']",2013,8.5,['nm0000071'],[1.1174962912918025],1.1174962912918025,0.0
tt2726512,Keeping Step,"['Comedy', 'Drama', 'Family']",2013,8.5,['nm0000071'],[1.1174962912918025],1.1174962912918025,0.0
tt2726514,That Heady Rush,"['Comedy', 'Drama', 'Family']",2013,8.2,['nm0000071'],[0.8548872396389606],0.8548872396389606,0.0
tt2767200,Got What It Takes,"['Comedy', 'Drama', 'Family']",2013,8.1,['nm0000071'],[0.7673508890880139],0.7673508890880139,0.0
tt2779060,Weathering the Storm,"['Comedy', 'Drama', 'Family']",2013,8.4,['nm0000071'],[1.0299599407408555],1.0299599407408555,0.0
tt2779064,Free to Choose,"['Comedy', 'Drama', 'Family']",2013,8.3,['nm0000071'],[0.942423590189909],0.942423590189909,0.0
tt3958652,Hiding,['Drama'],2015,6.7,['nm0000071'],[-0.4672523895457807],-0.4672523895457807,0.0
tt4194898,Episode #1.3,['Drama'],2015,7.1,['nm0000071'],[-0.1171069873419928],-0.1171069873419928,0.0
tt4194900,Episode #1.2,['Drama'],2015,6.9,['nm0000071'],[-0.2921796884438863],-0.2921796884438863,0.0
tt4194902,Episode #1.4,['Drama'],2015,7.4,['nm0000071'],[0.1455020643108491],0.1455020643108491,0.0
tt4194908,Episode #1.1,['Drama'],2015,7.4,['nm0000071'],[0.1455020643108491],0.1455020643108491,0.0
tt4194912,Episode #1.6,['Drama'],2015,7.1,['nm0000071'],[-0.1171069873419928],-0.1171069873419928,0.0
tt4194916,Episode #1.5,['Drama'],2015,7.3,['nm0000071'],[0.0579657137599015],0.0579657137599015,0.0
tt4194918,Episode #1.7,['Drama'],2015,7.2,['nm0000071'],[-0.0295706367910452],-0.0295706367910452,0.0
tt4194920,Episode #1.8,['Drama'],2015,8.2,['nm0000071'],[0.845792868718425],0.845792868718425,0.0
tt4716164,"Tomorrow, When the War Began","['Action', 'Adventure', 'Drama']",2016,6.1,['nm0000071'],[-0.9970176783117312],-0.9970176783117312,0.0
tt5417746,Episode #1.6446,"['Drama', 'Romance']",2016,7.2,['nm0000071'],[-0.0341178222513126],-0.0341178222513126,0.0
tt5417748,Episode #1.6447,"['Drama', 'Romance']",2016,7.4,['nm0000071'],[0.1409548788505817],0.1409548788505817,0.0
tt5417816,Episode #1.6481,"['Drama', 'Romance']",2016,7.0,['nm0000071'],[-0.209190523353207],-0.209190523353207,0.0
tt5417986,Episode #1.6566,"['Drama', 'Romance']",2016,8.0,['nm0000071'],[0.666172982156264],0.666172982156264,0.0
tt5418038,Episode #1.6592,"['Drama', 'Romance']",2017,7.2,['nm0000071'],[-0.03866500771158],-0.03866500771158,0.0
tt5418056,Episode #1.6601,"['Drama', 'Romance']",2017,7.2,['nm0000071'],[-0.03866500771158],-0.03866500771158,0.0
tt5418064,Episode #1.6605,"['Drama', 'Romance']",2017,7.2,['nm0000071'],[-0.03866500771158],-0.03866500771158,0.0
tt5418066,Episode #1.6606,"['Drama', 'Romance']",2017,7.2,['nm0000071'],[-0.03866500771158],-0.03866500771158,0.0
tt5418074,Episode #1.6610,"['Drama', 'Romance']",2017,7.2,['nm0000071'],[-0.03866500771158],-0.03866500771158,0.0
tt5418814,Episode #1.6974,"['Drama', 'Romance']",2018,6.6,['nm0000071'],[-0.5684302964775305],-0.5684302964775305,0.0
tt5418952,Episode #1.7043,"['Drama', 'Romance']",2019,7.6,['nm0000071'],[0.3023860235716722],0.3023860235716722,0.0
tt5418954,Episode #1.7044,"['Drama', 'Romance']",2019,7.0,['nm0000071'],[-0.22283207973401],-0.22283207973401,0.0
tt5418956,Episode #1.7045,"['Drama', 'Romance']",2019,6.8,['nm0000071'],[-0.3979047808359044],-0.3979047808359044,0.0
tt5418966,Episode #1.7050,"['Drama', 'Romance']",2019,7.0,['nm0000071'],[-0.22283207973401],-0.22283207973401,0.0
tt5418968,Episode #1.7051,"['Drama', 'Romance']",2019,7.2,['nm0000071'],[-0.0477593786321157],-0.0477593786321157,0.0
tt5418972,Episode #1.7053,"['Drama', 'Romance']",2019,7.0,['nm0000071'],[-0.22283207973401],-0.22283207973401,0.0
tt5418980,Episode #1.7057,"['Drama', 'Romance']",2019,7.2,['nm0000071'],[-0.0477593786321157],-0.0477593786321157,0.0
tt5418984,Episode #1.7059,"['Drama', 'Romance']",2019,7.0,['nm0000071'],[-0.22283207973401],-0.22283207973401,0.0
tt0411868,She Lives by Night,['Horror'],2001,4.5,['nm0000071'],[-2.329391505222869],-2.329391505222869,0.0
tt1545043,Consumption,"['Action', 'Drama', 'Horror']",2010,7.1,['nm0000071'],[-0.0943710600406541],-0.0943710600406541,0.0
tt1572209,Bubba's World,['Reality-TV'],2010,6.2,"['nm0000071', 'nm0000071']","[-0.8821982149991775, -0.8821982149991775]",-0.8821982149991775,0.0
tt5755296,Monster Energy Supercross Chasing the Dream,['Sport'],2016,8.6,['nm0000071'],[1.1913910854619465],1.1913910854619465,0.0
tt9832140,Medal of Honor: Infiltrator,"['Action', 'Adventure', 'History']",2003,7.7,['nm0000071'],[0.4626773414869024],0.4626773414869024,0.0
tt1598609,Skeem,"['Comedy', 'Crime']",2011,6.8,['nm0000071'],[-0.3615272971537627],-0.3615272971537627,0.0
tt2211258,Jimmy in Pienk,"['Comedy', 'Romance']",2013,6.7,['nm0000071'],[-0.4581580186252451],-0.4581580186252451,0.0
tt4549384,The Expansion Pack,['Comedy'],2015,9.0,['nm0000071'],[1.5460836731260024],1.5460836731260024,0.0
tt0075567,The Richard Pryor Show,['Comedy'],1977,7.6,['nm0000245'],[0.4522809999558577],0.4522809999558577,0.0
tt0077053,Mork & Mindy,"['Comedy', 'Family', 'Sci-Fi']",1978,7.2,['nm0000245'],[0.0660025392640806],0.0660025392640806,0.0
tt0081353,Popeye,"['Adventure', 'Comedy', 'Family']",1980,5.3,['nm0000245'],[-1.7799125482791494],-1.7799125482791494,0.0
tt0083450,Mork & Mindy/Laverne & Shirley/Fonz Hour,"['Animation', 'Comedy', 'Family']",1982,6.4,['nm0000245'],[-0.6984871826596278],-0.6984871826596278,0.0
tt0084917,The World According to Garp,"['Comedy', 'Drama']",1982,7.2,['nm0000245'],[0.082136938183772],0.082136938183772,0.0
tt0086397,The Survivors,"['Comedy', 'Crime', 'Drama']",1983,5.8,['nm0000245'],[-1.2799216735622552],-1.2799216735622552,0.0
tt0086785,Pryor's Place,"['Comedy', 'Family']",1984,7.2,['nm0000245'],[0.0902041376436177],0.0902041376436177,0.0
tt0087747,Moscow on the Hudson,"['Comedy', 'Drama', 'Romance']",1984,6.5,['nm0000245'],[-0.5928419680943575],-0.5928419680943575,0.0
